,id,name,nationality,sex,date_of_birth,height,weight,sport,gold,silver,bronze
2211,448967973,Ramil Guliyev,TUR,male,1990-05-29,1.86,80.0,athletics,0.0,0.0,0.0
2212,411617493,Ramon Gittens,BAR,male,1987-07-20,1.8,79.0,athletics,0.0,0.0,0.0
2213,115217179,Ramona Papaioannou,CYP,female,1989-06-15,1.7,63.0,athletics,0.0,0.0,0.0
2216,160405615,Raphael Marcel Holzdeppe,GER,male,1989-09-28,1.83,78.0,athletics,0.0,0.0,0.0
2217,953499881,Raquel Gonzalez,ESP,female,1989-11-16,1.68,58.0,athletics,0.0,0.0,0.0
2218,930359048,Rasa Drazdauskaite,LTU,female,1981-03-20,1.73,58.0,athletics,0.0,0.0,0.0
2220,258311001,Rasmus Magi,EST,male,1992-05-04,1.87,77.0,athletics,0.0,0.0,0.0
2221,776415123,Raul Machacuay,PER,male,1983-02-18,1.65,57.0,athletics,0.0,0.0,0.0
2222,728492983,Raul Pacheco,PER,male,1979-04-26,1.67,55.0,athletics,0.0,0.0,0.0
2223,874212245,Raven Saunders,USA,female,1996-05-15,1.66,108.0,athletics,0.0,0.0,0.0
2224,479953072,Raymond Kibet,KEN,male,1996-02-04,1.85,64.0,athletics,0.0,0.0,0.0
2227,98483508,Rebekka Haase,GER,female,1993-01-02,1.7,58.0,athletics,0.0,0.0,0.0
2229,578826400,Regan Lamble,AUS,female,1991-10-14,1.74,55.0,athletics,0.0,0.0,0.0
2230,530301493,Regine Tugade,GUM,female,1998-01-28,1.65,50.0,athletics,0.0,0.0,0.0
2231,487797823,Reid Coolsaet,CAN,male,1979-07-29,1.73,62.0,athletics,0.0,0.0,0.0
2232,634606811,Reidis Ramos,CUB,male,1996-07-21,1.72,76.0,athletics,0.0,0.0,0.0
2234,710574826,Reina-Flor Okori,GEQ,female,1980-05-02,1.63,56.0,athletics,0.0,0.0,0.0
2235,545506950,Remigijus Kancys,LTU,male,1987-07-17,1.73,62.0,athletics,0.0,0.0,0.0
2237,59908931,Renaud Lavillenie,FRA,male,1986-09-18,1.77,71.0,athletics,0.0,1.0,0.0
2239,109399064,Renee Eykens,BEL,female,1996-06-08,1.7,54.0,athletics,0.0,0.0,0.0
2240,73182018,Renelle Lamote,FRA,female,1993-12-26,1.65,59.0,athletics,0.0,0.0,0.0
2241,119864566,Renjith Maheswary,IND,male,1986-01-30,1.84,79.0,athletics,0.0,0.0,0.0
2242,563285077,Renny Quow,TTO,male,1987-08-25,1.6,77.0,athletics,0.0,0.0,0.0
2243,642982452,Renxue Zhu,CHN,male,1991-04-06,1.7,50.0,athletics,0.0,0.0,0.0
2244,671136449,Reyare Thomas,TTO,female,1987-11-23,1.69,59.0,athletics,0.0,0.0,0.0
2245,826747874,Reynier Mena,CUB,male,1996-11-21,1.74,79.0,athletics,0.0,0.0,0.0
2246,686527217,Reza Ghasemi,IRI,male,1987-07-24,1.82,69.0,athletics,0.0,0.0,0.0
2247,317198923,Rhydian Cowley,AUS,male,1991-01-04,1.81,65.0,athletics,0.0,0.0,0.0
2248,372426764,Ricardo Ramos,MEX,male,1985-12-05,1.72,56.0,athletics,0.0,0.0,0.0
2249,385094917,Ricardo Ribas,POR,male,1977-10-08,1.74,63.0,athletics,0.0,0.0,0.0
2250,820785891,Ricardo de Souza,BRA,male,1994-09-21,1.75,70.0,athletics,0.0,0.0,0.0
2251,180069208,Richard Kilty,GBR,male,1989-09-02,1.82,82.0,athletics,0.0,0.0,0.0
2252,289690027,Richard Ringer,GER,male,1989-02-27,1.82,62.0,athletics,0.0,0.0,0.0
2253,434798426,Richard Thompson,TTO,male,1985-07-06,1.88,80.0,athletics,0.0,0.0,0.0
2254,50122257,Richard Vargas,VEN,male,1994-12-28,1.75,58.0,athletics,0.0,0.0,0.0
2255,972776916,Richer Perez,CUB,male,1986-02-20,1.63,58.0,athletics,0.0,0.0,0.0
2257,553041631,Richson Simeon,MHL,male,1997-10-05,1.55,78.0,athletics,0.0,0.0,0.0
2258,664274714,Ricky Robertson,USA,male,1990-09-19,1.81,74.0,athletics,0.0,0.0,0.0
2259,29620677,Rico Freimuth,GER,male,1988-03-14,1.96,95.0,athletics,0.0,0.0,0.0
2261,646643525,Rima Kashafutdinova,KAZ,female,1995-07-24,1.6,48.0,athletics,0.0,0.0,0.0
2262,13338257,Ristananna Tracey,JAM,female,1992-05-09,1.78,66.0,athletics,0.0,0.0,0.0
2263,875138025,Riste Pandev,MKD,male,1994-01-25,1.78,68.0,athletics,0.0,0.0,0.0
2264,169332497,Risto Matas,EST,male,1984-04-30,1.89,94.0,athletics,0.0,0.0,0.0
2265,977877235,Rita Recsei,HUN,female,1996-01-30,1.68,54.0,athletics,0.0,0.0,0.0
2266,854121144,Rob Mullett,GBR,male,1987-07-31,1.78,64.0,athletics,0.0,0.0,0.0
2267,955978928,Robby Andrews,USA,male,1991-03-29,1.78,65.0,athletics,0.0,0.0,0.0
2268,58169707,Robeilys Peinado,VEN,female,1997-11-26,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2269,957342784,Robert Grabarz,GBR,male,1987-10-03,1.91,81.0,athletics,0.0,0.0,0.0
2270,748479187,Robert Harting,GER,male,1984-10-18,2.01,126.0,athletics,0.0,0.0,0.0
2271,126498342,Robert Heffernan,IRL,male,1978-02-28,1.71,58.0,athletics,0.0,0.0,0.0
2272,401609569,Robert Hering,GER,male,1990-06-14,1.8,78.0,athletics,0.0,0.0,0.0
2273,455331641,Robert Renner,SLO,male,1994-03-08,1.83,75.0,athletics,0.0,0.0,0.0
2274,853386777,Robert Sobera,POL,male,1991-01-19,1.91,86.0,athletics,0.0,0.0,0.0
2275,859612210,Robert Urbanek,POL,male,1987-04-29,2.0,122.0,athletics,0.0,0.0,0.0
2276,21769735,Roberto Janet,CUB,male,1986-08-29,1.87,106.0,athletics,0.0,0.0,0.0
2277,555000042,Roberto Sawyers,CRC,male,1986-10-17,1.82,111.0,athletics,0.0,0.0,0.0
2278,930615320,Roberto Skyers,CUB,male,1991-11-12,1.83,83.0,athletics,0.0,0.0,0.0
2279,819268120,Robin Erewa,GER,male,1991-06-24,1.84,80.0,athletics,0.0,0.0,0.0
2280,771525167,Robin Vanderbemden,BEL,male,1994-02-10,1.83,74.0,athletics,0.0,0.0,0.0
2281,994481425,Rocco van Rooyen,RSA,male,1992-12-23,1.9,98.0,athletics,0.0,0.0,0.0
2282,374524255,Rocio Comba,ARG,female,1987-07-14,1.8,100.0,athletics,0.0,0.0,0.0
2283,273991849,Rodman Teltull,PLW,male,1994-01-29,1.53,64.0,athletics,0.0,0.0,0.0
2286,79712981,Rolando Palacios,HON,male,1987-05-03,1.89,89.0,athletics,0.0,0.0,0.0
2287,388656945,Rolando Saquipay,ECU,male,1979-07-21,1.65,61.0,athletics,0.0,0.0,0.0
2288,640287031,Rolands Strobinders,LAT,male,1992-04-14,1.9,103.0,athletics,0.0,0.0,0.0
2290,729709593,Roman Fosti,EST,male,1983-06-06,1.81,69.0,athletics,0.0,0.0,0.0
2291,551938294,Roman Prodius,MDA,male,1981-04-12,1.82,70.0,athletics,0.0,0.0,0.0
2292,733665408,Roman Valiyev,KAZ,male,1984-03-27,1.9,76.0,athletics,0.0,0.0,0.0
2293,634337993,Romana Malacova,CZE,female,1987-05-15,1.64,57.0,athletics,0.0,0.0,0.0
2294,648586794,Romario Leitao,STP,male,1997-01-16,1.75,56.0,athletics,0.0,0.0,0.0
2296,224177837,Ronal Quispe,BOL,male,1988-03-05,1.64,57.0,athletics,0.0,0.0,0.0
2297,106685753,Ronald Forbes,CAY,male,1985-04-05,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2298,379214136,Ronald Kwemoi,KEN,male,1995-09-19,1.72,58.0,athletics,0.0,0.0,0.0
2299,244164442,Ronald Musagala,UGA,male,1992-12-16,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2300,947165381,Rondel Sorrillo,TTO,male,1986-01-24,1.78,62.0,athletics,0.0,0.0,0.0
2301,644702031,Ronnie Ash,USA,male,1988-07-02,1.88,94.0,athletics,0.0,0.0,0.0
2302,389320731,Rosa Chacha,ECU,female,1982-12-08,1.55,48.0,athletics,0.0,0.0,0.0
2303,836406601,Rosa Godoy,ARG,female,1982-03-19,1.6,47.0,athletics,0.0,0.0,0.0
2304,564590281,Rosa Rodriguez,VEN,female,1986-07-02,1.78,88.0,athletics,0.0,0.0,0.0
2305,828730273,Rosangela Santos,BRA,female,1990-12-20,1.66,64.0,athletics,0.0,0.0,0.0
2306,686173584,Rose Chelimo,BRN,female,1989-07-12,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2307,72544057,Rose Mary Almanza,CUB,female,1992-07-13,1.65,53.0,athletics,0.0,0.0,0.0
2308,843367304,Rose Nathike Lokonyen,ROT,female,1995-02-24,1.57,50.0,athletics,0.0,0.0,0.0
2309,287037985,Rosefelo Siosi,SOL,male,1996-08-23,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2310,860145199,Rosemary Quispe,BOL,female,1983-08-20,1.59,50.0,athletics,0.0,0.0,0.0
2311,264922632,Ross Millington,GBR,male,1989-09-19,1.73,58.0,athletics,0.0,0.0,0.0
2312,5862724,Roxana Gomez,CUB,female,1999-01-07,1.69,49.0,athletics,0.0,0.0,0.0
2313,848420962,Roxroy Cato,JAM,male,1988-06-05,1.83,76.0,athletics,0.0,0.0,0.0
2314,745464194,Roy Schmidt,GER,male,1991-09-30,1.79,77.0,athletics,0.0,0.0,0.0
2317,446404656,Ruddy Zang Milama,GAB,female,1987-06-06,1.56,53.0,athletics,0.0,0.0,0.0
2319,143605979,Rudy Winkler,USA,male,1994-12-06,1.88,108.0,athletics,0.0,0.0,0.0
2320,18555870,Ruggero Pertile,ITA,male,1974-08-08,1.65,55.0,athletics,0.0,0.0,0.0
2322,490760543,Rui Pedro Silva,POR,male,1981-05-06,1.73,60.0,athletics,0.0,0.0,0.0
2323,32285535,Rumen Dimitrov,BUL,male,1986-09-19,1.92,80.0,athletics,0.0,0.0,0.0
2324,666630210,Rusheen McDonald,JAM,male,1992-08-17,1.75,81.0,athletics,0.0,1.0,0.0
2326,95697909,Rushwal Samaai,RSA,male,1991-09-25,1.85,75.0,athletics,0.0,0.0,0.0
2327,338294011,Ruslan Dmytrenko,UKR,male,1986-03-22,1.8,67.0,athletics,0.0,0.0,0.0
2328,111143331,Ruslan Kurbanov,UZB,male,1993-02-10,1.83,65.0,athletics,0.0,0.0,0.0
2329,577577039,Ruslana Tsykhotska,UKR,female,1986-03-23,1.65,56.0,athletics,0.0,0.0,0.0
2330,103023896,Rutendo Joan Nyahora,ZIM,female,1988-11-11,1.55,45.0,athletics,0.0,0.0,0.0
2331,146985778,Ruth Beitia,ESP,female,1979-04-01,1.91,72.0,athletics,1.0,0.0,0.0
2332,126006667,Ruth Jebet,BRN,female,1996-11-17,1.62,51.0,athletics,1.0,0.0,0.0
2333,686937343,Ruth Sophia Spelmeyer,GER,female,1990-09-19,1.73,59.0,athletics,0.0,0.0,0.0
2335,613943202,Ryan Crouser,USA,male,1992-12-18,2.01,124.0,athletics,1.0,0.0,0.0
2336,976252794,Ryan Gregson,AUS,male,1990-04-26,1.74,83.0,athletics,0.0,0.0,0.0
2337,983386718,Rynardt van Rensburg,RSA,male,1992-03-23,1.85,73.0,athletics,0.0,0.0,0.0
2338,40870014,Ryohei Arai,JPN,male,1991-06-23,1.83,95.0,athletics,0.0,0.0,0.0
2339,549532344,Ryota Yamagata,JPN,male,1992-06-10,1.77,70.0,athletics,0.0,1.0,0.0
2340,80742707,Sabina Asenjo,ESP,female,1986-08-03,1.78,90.0,athletics,0.0,0.0,0.0
2341,935009563,Sabina Veit,SLO,female,1985-12-02,1.67,59.0,athletics,0.0,0.0,0.0
2342,329709652,Sage Watson,CAN,female,1994-06-20,1.8,57.0,athletics,0.0,0.0,0.0
2343,585435438,Sahily Diago,CUB,female,1995-08-26,1.69,49.0,athletics,0.0,0.0,0.0
2344,627433948,Saidi Juma Makula,TAN,male,1994-08-01,1.75190041114664,54.0,athletics,0.0,0.0,0.0
2345,863864577,Saily Viart,CUB,female,1995-09-10,1.7,94.0,athletics,0.0,0.0,0.0
2347,612549397,Salem Eid Yaqoob,BRN,male,1996-03-01,1.75,65.0,athletics,0.0,0.0,0.0
2348,294737301,Salim Keddar,ALG,male,1993-11-13,1.76,65.0,athletics,0.0,0.0,0.0
2349,966097460,Salima Elouali Alami,MAR,female,1983-12-29,1.79,58.0,athletics,0.0,0.0,0.0
2350,667737647,Salome Kora,SUI,female,1994-06-08,1.73,66.0,athletics,0.0,0.0,0.0
2351,646360332,Salome Nyirarukundo,RWA,female,1997-12-20,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2352,842038551,Salwa Eid Naser,BRN,female,1998-05-23,1.68,54.0,athletics,0.0,0.0,0.0
2353,789125587,Sam Crouser,USA,male,1991-12-31,1.99,104.0,athletics,0.0,0.0,0.0
2354,835488067,Sam Kendricks,USA,male,1992-09-07,1.86,79.0,athletics,0.0,0.0,1.0
2355,785341118,Sam McEntee,AUS,male,1992-02-03,1.91,67.0,athletics,0.0,0.0,0.0
2360,422579271,Samuel Ireri Gathimba,KEN,male,1987-10-26,1.65,57.0,athletics,0.0,0.0,0.0
2361,110457904,San Naing San Naing,MYA,male,1991-03-05,1.7,57.0,athletics,0.0,0.0,0.0
2362,760631015,Sanaa Koubaa,GER,female,1985-01-06,1.7,56.0,athletics,0.0,0.0,0.0
2363,656865751,Sanda Belgyan,ROU,female,1992-12-17,1.65,53.0,athletics,0.0,0.0,0.0
2364,740295602,Sandeep Kumar,IND,male,1986-05-01,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2365,550264358,Sandi Morris,USA,female,1992-07-08,1.73,62.0,athletics,0.0,1.0,0.0
2367,952416738,Sandor Racz,HUN,male,1986-09-14,1.78,68.0,athletics,0.0,0.0,0.0
2368,994885002,Sandra Arenas,COL,female,1993-09-17,1.6,50.0,athletics,0.0,0.0,0.0
2369,530853976,Sandra Eriksson,FIN,female,1989-06-04,1.63,47.0,athletics,0.0,0.0,0.0
2370,202752942,Sandra Galvis,COL,female,1986-06-28,1.6,46.0,athletics,0.0,0.0,0.0
2371,112616108,Sandra Gomis,FRA,female,1983-11-21,1.65,53.0,athletics,0.0,0.0,0.0
2372,857025783,Sandra Lemos,COL,female,1989-01-01,1.7,100.0,athletics,0.0,0.0,0.0
2373,211016698,Sandra Perkovic,CRO,female,1990-06-21,1.83,85.0,athletics,1.0,0.0,0.0
2375,87067072,Sanghyeok Woo,KOR,male,1996-04-23,1.87,70.0,athletics,0.0,0.0,0.0
2376,131711159,Sanni Utriainen,FIN,female,1991-02-05,1.69,72.0,athletics,0.0,0.0,0.0
2378,213886728,Santino Kenyi,SSD,male,1993-08-14,1.8,75.0,athletics,0.0,0.0,0.0
2379,451333617,Sapana Sapana,IND,female,1988-01-02,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2380,628076788,Sara Gambetta,GER,female,1993-02-18,1.84,89.0,athletics,0.0,0.0,0.0
2381,851213557,Sara Kolak,CRO,female,1995-06-22,1.7,74.0,athletics,1.0,0.0,0.0
2382,213440914,Sara Louise Treacy,IRL,female,1989-06-22,1.68,58.0,athletics,0.0,0.0,0.0
2383,21017895,Sara Moreira,POR,female,1985-10-17,1.66,50.0,athletics,0.0,0.0,0.0
2385,764316889,Sara Ramadhani,TAN,female,1987-12-30,1.75190041114664,45.0,athletics,0.0,0.0,0.0
2386,796713465,Sara Slott Petersen,DEN,female,1987-04-09,1.71,57.0,athletics,0.0,1.0,0.0
2387,32160007,Sarah Atcho,SUI,female,1995-06-01,1.8,63.0,athletics,0.0,0.0,0.0
2388,216183238,Sarah Attar,KSA,female,1992-08-27,1.65,52.0,athletics,0.0,0.0,0.0
2390,335518971,Sarah Lahti,SWE,female,1995-02-18,1.77,54.0,athletics,0.0,0.0,0.0
2391,579905792,Saraswati Bhattarai,NEP,female,1994-03-08,1.63,46.0,athletics,0.0,0.0,0.0
2392,543039018,Sashalee Forbes,JAM,female,1996-05-10,1.6,55.0,athletics,0.0,1.0,0.0
2393,753187729,Satomi Kubokura,JPN,female,1982-04-27,1.6,52.0,athletics,0.0,0.0,0.0
2394,186482270,Satoru Sasaki,JPN,male,1985-10-16,1.71,56.0,athletics,0.0,0.0,0.0
2395,742022352,Saud Alzaabi,UAE,male,1988-08-07,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2397,652324517,Scott Westcott,AUS,male,1975-09-25,1.79,64.0,athletics,0.0,0.0,0.0
2398,78197579,Sean Furey,USA,male,1982-08-31,1.88,90.0,athletics,0.0,0.0,0.0
2399,915415519,Sean Safo-Antwi,GHA,male,1990-10-31,1.71,69.0,athletics,0.0,0.0,0.0
2400,987203474,Sebastian Martos,ESP,male,1989-06-20,1.78,63.0,athletics,0.0,0.0,0.0
2401,806780265,Sebastian Rodger,GBR,male,1991-06-29,1.8,70.0,athletics,0.0,0.0,0.0
2403,661458776,Seema Punia,IND,female,1983-07-27,1.82,92.0,athletics,0.0,0.0,0.0
2404,64323819,Segundo Jami,ECU,male,1986-05-12,1.65,54.0,athletics,0.0,0.0,0.0
2406,961376949,Seito Yamamoto,JPN,male,1992-03-11,1.81,70.0,athletics,0.0,0.0,0.0
2407,548391655,Sekou Kaba,CAN,male,1990-08-25,1.88,88.0,athletics,0.0,0.0,0.0
2408,280240800,Selina Buchel,SUI,female,1991-07-26,1.67,57.0,athletics,0.0,0.0,0.0
2409,387125204,Selma Kajan,AUS,female,1991-07-30,1.69,52.0,athletics,0.0,0.0,0.0
2410,35226441,Semoy Hackett,TTO,female,1988-11-27,1.73,61.0,athletics,0.0,0.0,0.0
2411,743927516,Senbere Teferi,ETH,female,1995-05-03,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2412,252015329,Ser-Od Bat-Ochir,MGL,male,1981-10-07,1.69,61.0,athletics,0.0,0.0,0.0
2413,86771577,Seref Osmanoglu,TUR,male,1989-01-02,1.83,75.0,athletics,0.0,0.0,0.0
2414,310865074,Seren Bundy-Davies,GBR,female,1994-12-30,1.75,63.0,athletics,0.0,0.0,0.0
2417,832276457,Serghei Marghiev,MDA,male,1992-11-06,1.95,97.0,athletics,0.0,0.0,0.0
2419,790285042,Sergio Fernandez,ESP,male,1993-04-01,1.86,78.0,athletics,0.0,0.0,0.0
2421,92473676,Sergio Vieira,POR,male,1976-02-20,1.74,60.0,athletics,0.0,0.0,0.0
2422,638712579,Serhiy Budza,UKR,male,1984-12-06,1.8,75.0,athletics,0.0,0.0,0.0
2423,612592716,Serhiy Smelyk,UKR,male,1987-04-19,1.78,72.0,athletics,0.0,0.0,0.0
2424,526516331,Seul-Ki Ahn,KOR,female,1992-05-29,1.61,46.0,athletics,0.0,0.0,0.0
2425,215880405,Seunghyun Yun,KOR,male,1994-06-01,1.93,75.0,athletics,0.0,0.0,0.0
2426,615481668,Seye Ogunlewe,NGR,male,1991-08-30,1.89,84.0,athletics,0.0,0.0,0.0
2427,817723961,Shadae Lawrence,JAM,female,1995-12-31,1.73,84.0,athletics,0.0,0.0,0.0
2428,781173388,Shadrack Kipchirchir,USA,male,1989-02-22,1.73,53.0,athletics,0.0,0.0,0.0
2429,591949071,Shalane Flanagan,USA,female,1981-07-08,1.66,47.0,athletics,0.0,0.0,0.0
2431,838944632,Shanice Craft,GER,female,1993-05-15,1.85,93.0,athletics,0.0,0.0,0.0
2432,672509994,Shanieka Thomas,JAM,female,1992-02-02,1.81,66.0,athletics,0.0,0.0,0.0
2435,165793657,Shannon Rowbury,USA,female,1984-09-19,1.66,52.0,athletics,0.0,0.0,0.0
2436,843106594,Shaoqing Hua,CHN,female,1994-02-12,1.65,50.0,athletics,0.0,0.0,0.0
2437,353324453,Shaquania Dorsett,BAH,female,1997-09-16,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2438,625323278,Shara Proctor,GBR,female,1988-09-16,1.73,60.0,athletics,0.0,0.0,0.0
2439,729778002,Sharolyn Scott,CRC,female,1983-10-27,1.68,63.0,athletics,0.0,0.0,0.0
2440,509787602,Sharon Firisua,SOL,female,1993-12-15,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2441,110430107,Shaunae Miller,BAH,female,1994-04-15,1.85,69.0,athletics,1.0,0.0,0.0
2442,891682431,Shavez Hart,BAH,male,1992-09-06,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2443,239879514,Shawnacy Barber,CAN,male,1994-05-27,1.87,82.0,athletics,0.0,0.0,0.0
2444,3895186,Shelayna Oskan-Clarke,GBR,female,1990-01-20,1.72,64.0,athletics,0.0,0.0,0.0
2445,586628246,Shelbi Vaughan,USA,female,1994-08-24,1.83,127.0,athletics,0.0,0.0,0.0
2446,362859708,Shelby Houlihan,USA,female,1993-02-08,1.61,53.0,athletics,0.0,0.0,0.0
2447,94758945,Sheniqua Ferguson,BAH,female,1989-11-24,1.71,57.0,athletics,0.0,0.0,0.0
2448,225168499,Shericka Jackson,JAM,female,1994-07-16,1.73,61.0,athletics,0.0,1.0,1.0
2449,739754145,Shermaine Williams,JAM,female,1990-02-04,1.76,65.0,athletics,0.0,0.0,0.0
2450,638278169,Shih-Feng Huang,TPE,male,1992-03-02,1.78,88.0,athletics,0.0,0.0,0.0
2451,139152565,Shijie Qieyang,CHN,female,1990-11-11,1.6,45.0,athletics,0.0,0.0,0.0
2452,229032173,Shirin Akter,BAN,female,1994-10-12,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2453,200540934,Shitaye Eshete,BRN,female,1990-05-21,1.64,51.0,athletics,0.0,0.0,0.0
2454,36387534,Shiying Liu,CHN,female,1993-09-24,1.79,76.0,athletics,0.0,0.0,0.0
2456,629603163,Sho Kawamoto,JPN,male,1993-03-01,1.75,68.0,athletics,0.0,0.0,0.0
2457,592468462,Shota Iizuka,JPN,male,1991-06-25,1.85,80.0,athletics,0.0,1.0,0.0
2458,293576739,Shuijiao Wu,CHN,female,1991-06-19,1.61,53.0,athletics,0.0,0.0,0.0
2459,833912254,Shuo Cao,CHN,male,1991-10-08,1.8,77.0,athletics,0.0,0.0,0.0
2460,676275478,Siarhei Kalamoyets,BLR,male,1989-08-11,1.92,110.0,athletics,0.0,0.0,0.0
2461,512714002,Sibusiso Matsenjwa,SWZ,male,1988-05-02,1.8,82.0,athletics,0.0,0.0,0.0
2462,433307287,Sibusiso Nzima,RSA,male,1986-11-23,1.64,57.0,athletics,0.0,0.0,0.0
2463,649779074,Sifan Hassan,NED,female,1993-01-01,1.7,49.0,athletics,0.0,0.0,0.0
2464,794983348,Siham Hilali,MAR,female,1986-05-02,1.6,48.0,athletics,0.0,0.0,0.0
2466,74936467,Silvano Chesani,ITA,male,1988-07-17,1.91,83.0,athletics,0.0,0.0,0.0
2467,523095646,Silvia Paredes,ECU,female,1983-01-23,1.64,57.0,athletics,0.0,0.0,0.0
2473,674891863,Simon Wachira,KEN,male,1984-05-06,1.7,65.0,athletics,0.0,0.0,0.0
2478,322780969,Simone Facey,JAM,female,1985-05-07,1.62,53.0,athletics,0.0,1.0,0.0
2479,166532911,Simoya Campbell,JAM,female,1994-03-01,1.68,58.0,athletics,0.0,0.0,0.0
2480,434262676,Sinta Ozolina,LAT,female,1988-02-26,1.86,77.0,athletics,0.0,0.0,0.0
2481,100364594,Sisila Seavula,FIJ,female,1995-11-15,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2482,983890439,Sitora Hamidova,UZB,female,1989-05-12,1.64,50.0,athletics,0.0,0.0,0.0
2483,374168059,Siueni Filimone,TGA,male,1994-08-19,1.73,69.0,athletics,0.0,0.0,0.0
2484,230251479,Sladana Perunovic,MNE,female,1984-03-26,1.7,58.0,athletics,0.0,0.0,0.0
2485,863853337,Sofia Assefa,ETH,female,1987-11-14,1.67,52.0,athletics,0.0,0.0,0.0
2486,236027852,Sofia Ennaoui,POL,female,1995-08-30,1.58,42.0,athletics,0.0,0.0,0.0
2487,955206552,Sofia Riga,GRE,female,1988-07-18,1.54,46.0,athletics,0.0,0.0,0.0
2488,459418489,Sofia Yfantidou,GRE,female,1985-01-10,1.62,54.0,athletics,0.0,0.0,0.0
2489,342412966,Sofie Skoog,SWE,female,1990-06-07,1.81,65.0,athletics,0.0,0.0,0.0
2490,381575371,Solomon Bockarie,NED,male,1987-05-18,1.71,72.0,athletics,0.0,0.0,0.0
2491,504624644,Solonei da Silva,BRA,male,1982-04-18,1.72,65.0,athletics,0.0,0.0,0.0
2492,956809483,Sondre Nordstad Moen,NOR,male,1991-01-12,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2493,171624562,Sonia Malavisi,ITA,female,1994-10-31,1.72,66.0,athletics,0.0,0.0,0.0
2494,856090842,Sonia Samuels,GBR,female,1979-05-16,1.62,47.0,athletics,0.0,0.0,0.0
2495,426389518,Sophie Hitchon,GBR,female,1991-07-11,1.7,75.0,athletics,0.0,0.0,1.0
2496,724287824,Sosthene Moguenara,GER,female,1989-10-17,1.8,65.0,athletics,0.0,0.0,0.0
2497,388952499,Souad Ait Salem,ALG,female,1979-01-06,1.58,50.0,athletics,0.0,0.0,0.0
2498,767205811,Soufiane Elbakkali,MAR,male,1996-01-07,1.88,70.0,athletics,0.0,0.0,0.0
2500,856037002,Soufiyan Bouqantar,MAR,male,1993-08-30,1.73,54.0,athletics,0.0,0.0,0.0
2501,11491281,Sparkle McKnight,TTO,female,1991-12-21,1.58,55.0,athletics,0.0,0.0,0.0
2502,191166211,Srabani Nanda,IND,female,1991-05-07,1.64,54.0,athletics,0.0,0.0,0.0
2503,948549107,Stanley Joseph,FRA,male,1991-10-24,1.81,66.0,athletics,0.0,0.0,0.0
2504,839709213,Stanley Kipleting Biwott,KEN,male,1986-04-21,1.52,61.0,athletics,0.0,0.0,0.0
2505,66299670,Stanly del Carmen,DOM,male,1995-09-20,1.63,62.0,athletics,0.0,0.0,0.0
2506,565822504,Stefan Brits,RSA,male,1992-01-19,1.83,72.0,athletics,0.0,0.0,0.0
2509,891446436,Stefano la Rosa,ITA,male,1985-09-28,1.7,54.0,athletics,0.0,0.0,0.0
2510,457750300,Stefany Coronado,BOL,female,1996-09-16,1.73,54.0,athletics,0.0,0.0,0.0
2512,533594402,Stella Akakpo,FRA,female,1994-02-28,1.66,60.0,athletics,0.0,0.0,0.0
2513,305158735,Stella Chesang,UGA,female,1996-12-01,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2516,157050778,Stephanie Twell,GBR,female,1989-08-17,1.68,57.0,athletics,0.0,0.0,0.0
2518,144812081,Stephen Mokoka,RSA,male,1985-01-31,1.57,52.0,athletics,0.0,0.0,0.0
2519,730191367,Stephen Mozia,NGR,male,1993-08-16,1.91,124.0,athletics,0.0,0.0,0.0
2520,769819070,Stephen Newbold,BAH,male,1994-08-05,1.75190041114664,67.71773825809393,athletics,0.0,0.0,1.0
2521,940693256,Stephenie Ann McPherson,JAM,female,1988-11-25,1.73,57.0,athletics,0.0,1.0,0.0
2524,590851106,Steven Gardiner,BAH,male,1995-09-12,1.88,67.71773825809393,athletics,0.0,0.0,1.0
2526,854904743,Stina Troest,DEN,female,1994-01-17,1.7,59.0,athletics,0.0,0.0,0.0
2527,527651130,Stipe Zunic,CRO,male,1990-12-13,1.93,134.0,athletics,0.0,0.0,0.0
2528,499631914,Stsiapan Rahautsou,BLR,male,1986-05-29,1.74,58.0,athletics,0.0,0.0,0.0
2529,153456321,Stuart Dutamby,FRA,male,1994-04-24,1.76,74.0,athletics,0.0,0.0,0.0
2530,103790201,Stuart Farquhar,NZL,male,1982-03-15,1.87,98.0,athletics,0.0,0.0,0.0
